profit,cluster2_cluster4_0,cluster2_cluster4_1,cluster2_cluster4_2,cluster2_cluster7_0,cluster2_cluster7_1,cluster2_cluster7_2,cluster2_cluster12_0,cluster2_cluster12_1,cluster2_cluster12_2,cluster2_cluster15_0,cluster2_cluster15_1,cluster2_cluster15_2,cluster2_cluster37_0,cluster2_cluster37_1,cluster2_cluster37_2,cluster2_cluster38_0,cluster2_cluster38_1,cluster2_cluster38_2,cluster2_cluster44_0,cluster2_cluster44_1,cluster2_cluster44_2,cluster2_cluster49_0,cluster2_cluster49_1,cluster2_cluster49_2
1866.1708050383188,0.0,43.0,0.0,0.0,58.0,2.0,0.0,47.0,68.0,0.0,0.0,20.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,-0.0,22.0
1949.1742287712595,1.0,-0.0,2.0,0.0,58.0,2.0,24.0,46.0,42.0,0.0,0.0,20.0,4.0,0.0,13.0,0.0,0.0,2.0,6.0,5.0,6.0,5.0,0.0,14.0
1875.2600836374684,0.0,43.0,-0.0,0.0,58.0,-0.0,0.0,43.0,42.0,0.0,-0.0,20.0,0.0,-0.0,13.0,0.0,-0.0,2.0,0.0,6.0,14.0,0.0,0.0,0.0
1941.6364756829707,-0.0,-0.0,0.0,-0.0,58.0,2.0,24.0,36.0,42.0,-0.0,0.0,20.0,4.0,-0.0,8.0,0.0,0.0,2.0,-0.0,2.0,35.0,1.0,-0.0,14.0
1889.149374785576,0.0,43.0,0.0,0.0,58.0,0.0,0.0,42.0,44.0,0.0,0.0,20.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,5.0,14.0,0.0,9.0,26.0
1961.266406616577,1.0,32.0,0.0,1.0,58.0,2.0,24.0,41.0,42.0,0.0,0.0,20.0,4.0,0.0,11.0,4.0,0.0,2.0,6.0,5.0,5.0,5.0,-0.0,16.0
1946.1336127792424,1.0,23.0,0.0,4.0,58.0,0.0,24.0,41.0,42.0,0.0,1.0,20.0,4.0,0.0,13.0,6.0,0.0,0.0,6.0,5.0,5.0,5.0,-0.0,19.0
1941.2848530748336,3.0,18.0,-0.0,4.0,58.0,2.0,28.0,41.0,42.0,-0.0,0.0,20.0,4.0,-0.0,8.0,-0.0,0.0,2.0,5.0,6.0,5.0,1.0,-0.0,19.0
1880.2422537480536,0.0,45.0,-0.0,0.0,69.0,-0.0,0.0,41.0,67.0,0.0,1.0,20.0,0.0,-0.0,13.0,0.0,0.0,2.0,0.0,5.0,13.0,0.0,-0.0,14.0
1873.8715653914664,0.0,13.0,0.0,0.0,58.0,2.0,0.0,43.0,42.0,0.0,0.0,20.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,5.0,-0.0,0.0,-0.0,12.0
1874.0364066029017,0.0,32.0,0.0,0.0,58.0,2.0,0.0,43.0,69.0,0.0,0.0,20.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,12.0
1930.56834541766,1.0,-0.0,0.0,2.0,50.0,2.0,24.0,36.0,43.0,2.0,0.0,20.0,4.0,-0.0,13.0,4.0,0.0,2.0,3.0,-0.0,0.0,5.0,-0.0,19.0
1958.1739335884613,-0.0,43.0,-0.0,4.0,58.0,1.0,24.0,41.0,42.0,-0.0,1.0,20.0,4.0,-0.0,13.0,4.0,-0.0,-0.0,5.0,5.0,13.0,5.0,-0.0,14.0
1849.819234477155,0.0,32.0,0.0,0.0,58.0,1.0,0.0,41.0,42.0,0.0,-0.0,20.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,14.0
