profit,avg_reward38_0,avg_reward38_1,avg_reward38_2
2829.140965632564,12.146824836730955,20.41733455657959,51.785512924194336
2818.108317735602,11.89966630935669,21.8687801361084,31.28332996368408
2838.1927856240577,11.89966630935669,16.920403480529785,42.895015716552734
2837.830376540072,11.89966630935669,16.920403480529785,38.85055160522461
2794.18885634213,11.89966630935669,21.43942165374756,46.52113723754883
2846.289641862207,11.89966630935669,20.41733455657959,92.50514221191418
2859.4219952321364,11.89966630935669,20.417334556579583,47.29722785949707
2846.3050833546145,23.79933261871338,20.41733455657959,138.7577133178711
2827.436666899659,11.89966630935669,21.43942165374756,38.85055160522461
2836.928563777986,13.255284309387209,21.43942165374756,46.25257110595703
2818.8659684570257,11.89966630935669,20.41733455657959,46.92892837524414
2836.0333041961826,11.89966630935669,16.920403480529785,31.28332996368408
2841.666818097224,11.89966630935669,20.41733455657959,46.25257110595702
2830.613793813,11.899666309356688,0.0,31.28332996368408
