profit,avg_reward7_0,avg_reward7_1,avg_reward7_2
2829.140965632564,10.178062438964844,28.447762489318848,38.13100814819336
2818.108317735602,7.799729585647583,58.30895805358887,41.61348724365234
2838.1927856240577,8.13796091079712,26.31261920928955,41.9078483581543
2837.830376540072,8.13796091079712,26.31261920928955,41.907848358154304
2794.18885634213,11.27915906906128,28.447762489318848,38.13100814819336
2846.289641862207,11.27915906906128,82.04521751403821,38.45135307312012
2859.4219952321364,10.178062438964844,28.447762489318848,38.13100814819336
2846.3050833546145,11.27915906906128,28.447762489318848,38.13100814819336
2827.436666899659,7.799729585647583,54.69681167602539,48.102949142456055
2836.928563777986,10.178062438964844,28.447762489318848,38.45135307312012
2818.8659684570257,11.27915906906128,28.447762489318848,38.45135307312012
2836.0333041961826,8.13796091079712,27.34840583801269,41.61348724365234
2841.666818097224,11.27915906906128,28.447762489318823,38.13100814819333
2830.613793813,7.799729585647582,27.34840583801269,41.61348724365234
