profit,cluster2_cluster4_0,cluster2_cluster4_1,cluster2_cluster4_2,cluster2_cluster7_0,cluster2_cluster7_1,cluster2_cluster7_2,cluster2_cluster12_0,cluster2_cluster12_1,cluster2_cluster12_2,cluster2_cluster15_0,cluster2_cluster15_1,cluster2_cluster15_2,cluster2_cluster37_0,cluster2_cluster37_1,cluster2_cluster37_2,cluster2_cluster38_0,cluster2_cluster38_1,cluster2_cluster38_2,cluster2_cluster44_0,cluster2_cluster44_1,cluster2_cluster44_2,cluster2_cluster49_0,cluster2_cluster49_1,cluster2_cluster49_2
2829.140965632564,-0.0,5.0,-0.0,-0.0,12.0,29.0,-0.0,6.0,3.0,-0.0,6.0,7.0,-0.0,8.0,-0.0,-0.0,62.0,87.0,-0.0,35.0,-0.0,-0.0,1.0,1.0
2818.108317735602,-0.0,2.0,-0.0,-0.0,11.0,64.0,-0.0,7.0,-0.0,-0.0,10.0,7.0,-0.0,14.0,-0.0,-0.0,62.0,87.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2838.1927856240577,-0.0,2.0,4.0,-0.0,11.0,64.0,-0.0,6.0,42.0,-0.0,3.0,7.0,-0.0,7.0,10.0,-0.0,55.0,87.0,-0.0,13.0,0.0,-0.0,-0.0,0.0
2837.830376540072,-0.0,5.0,4.0,-0.0,11.0,64.0,-0.0,6.0,42.0,-0.0,3.0,18.0,-0.0,14.0,14.0,-0.0,54.0,87.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
2794.18885634213,-0.0,0.0,-0.0,-0.0,12.0,29.0,-0.0,6.0,9.0,-0.0,6.0,19.0,-0.0,7.0,-0.0,-0.0,62.0,87.0,-0.0,35.0,-0.0,-0.0,-0.0,-0.0
2846.289641862207,-0.0,5.0,0.0,-0.0,16.0,41.0,-0.0,6.0,10.0,-0.0,6.0,14.0,-0.0,7.0,14.0,-0.0,62.0,87.0,-0.0,74.0,0.0,-0.0,-0.0,0.0
2859.4219952321364,-0.0,2.0,65.0,-0.0,12.0,41.0,-0.0,6.0,9.0,-0.0,6.0,7.0,-0.0,7.0,-0.0,-0.0,62.0,87.0,-0.0,14.0,-0.0,-0.0,-0.0,-0.0
2846.3050833546145,-0.0,2.0,16.0,-0.0,12.0,29.0,-0.0,6.0,9.0,-0.0,6.0,7.0,-0.0,7.0,-0.0,-0.0,62.0,118.0,-0.0,35.0,-0.0,-0.0,-0.0,-0.0
2827.436666899659,-0.0,2.0,17.0,-0.0,21.0,64.0,-0.0,6.0,0.0,-0.0,6.0,7.0,-0.0,15.0,-0.0,-0.0,80.0,87.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2836.928563777986,-0.0,5.0,65.0,-0.0,12.0,29.0,-0.0,6.0,-0.0,-0.0,6.0,7.0,-0.0,8.0,-0.0,-0.0,62.0,87.0,-0.0,85.0,-0.0,-0.0,-0.0,1.0
2818.8659684570257,-0.0,2.0,65.0,-0.0,12.0,29.0,-0.0,6.0,9.0,-0.0,6.0,7.0,-0.0,7.0,8.0,-0.0,62.0,100.0,-0.0,70.0,-0.0,-0.0,-0.0,0.0
2836.0333041961826,-0.0,0.0,4.0,-0.0,11.0,64.0,-0.0,7.0,25.0,-0.0,10.0,30.0,-0.0,15.0,0.0,-0.0,54.0,87.0,-0.0,-0.0,0.0,-0.0,-0.0,3.0
2841.666818097224,-0.0,2.0,16.0,-0.0,12.0,41.0,-0.0,6.0,-0.0,-0.0,6.0,7.0,-0.0,0.0,-0.0,-0.0,62.0,123.0,-0.0,35.0,-0.0,-0.0,0.0,-0.0
2830.613793813,-0.0,2.0,0.0,-0.0,11.0,64.0,-0.0,11.0,25.0,-0.0,6.0,7.0,-0.0,7.0,0.0,-0.0,91.0,92.0,-0.0,13.0,-0.0,-0.0,-0.0,0.0
