profit,cluster1_cluster4_0,cluster1_cluster4_1,cluster1_cluster4_2,cluster1_cluster7_0,cluster1_cluster7_1,cluster1_cluster7_2,cluster1_cluster12_0,cluster1_cluster12_1,cluster1_cluster12_2,cluster1_cluster15_0,cluster1_cluster15_1,cluster1_cluster15_2,cluster1_cluster37_0,cluster1_cluster37_1,cluster1_cluster37_2,cluster1_cluster38_0,cluster1_cluster38_1,cluster1_cluster38_2,cluster1_cluster44_0,cluster1_cluster44_1,cluster1_cluster44_2,cluster1_cluster49_0,cluster1_cluster49_1,cluster1_cluster49_2
1915.5062620430135,1.0,1.0,-0.0,1.0,3.0,-0.0,2.0,-0.0,6.0,1.0,5.0,0.0,0.0,2.0,12.0,1.0,0.0,10.0,-0.0,3.0,0.0,0.0,-0.0,-0.0
1874.370382767268,0.0,3.0,-0.0,0.0,3.0,0.0,0.0,-0.0,14.0,0.0,5.0,-0.0,0.0,0.0,12.0,0.0,-0.0,10.0,0.0,2.0,-0.0,0.0,0.0,2.0
1921.6122951680509,1.0,0.0,-0.0,0.0,3.0,1.0,2.0,-0.0,14.0,1.0,5.0,0.0,0.0,2.0,12.0,1.0,-0.0,10.0,-0.0,0.0,0.0,0.0,0.0,1.0
1857.030683876948,1.0,-0.0,-0.0,1.0,3.0,1.0,3.0,-0.0,6.0,2.0,5.0,-0.0,0.0,0.0,17.0,1.0,-0.0,11.0,0.0,0.0,-0.0,0.0,0.0,-0.0
1905.7000259454308,1.0,3.0,-0.0,-0.0,3.0,-0.0,2.0,-0.0,14.0,1.0,5.0,0.0,-0.0,4.0,12.0,1.0,-0.0,10.0,-0.0,0.0,0.0,0.0,0.0,-0.0
1905.0079444152188,1.0,0.0,-0.0,-0.0,3.0,-0.0,2.0,-0.0,14.0,1.0,2.0,0.0,0.0,0.0,12.0,1.0,0.0,10.0,-0.0,1.0,0.0,1.0,-0.0,4.0
1883.1808732519949,0.0,-0.0,-0.0,0.0,3.0,-0.0,0.0,-0.0,14.0,0.0,5.0,-0.0,0.0,0.0,12.0,0.0,-0.0,10.0,0.0,3.0,-0.0,0.0,-0.0,-0.0
1905.5303865425549,1.0,1.0,-0.0,0.0,3.0,-0.0,2.0,-0.0,14.0,1.0,5.0,0.0,-0.0,2.0,12.0,1.0,-0.0,10.0,-0.0,0.0,0.0,0.0,-0.0,8.0
1909.699085183104,1.0,1.0,-0.0,0.0,7.0,0.0,2.0,-0.0,4.0,1.0,2.0,-0.0,0.0,3.0,12.0,1.0,-0.0,10.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0
1905.3733740222135,3.0,-0.0,-0.0,0.0,3.0,-0.0,2.0,1.0,14.0,1.0,13.0,-0.0,0.0,1.0,12.0,1.0,-0.0,10.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0
1896.1072821166647,0.0,-0.0,-0.0,0.0,3.0,-0.0,0.0,-0.0,14.0,0.0,5.0,-0.0,0.0,-0.0,12.0,0.0,-0.0,10.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
1893.1348730036348,1.0,0.0,-0.0,0.0,3.0,0.0,2.0,-0.0,14.0,1.0,5.0,0.0,-0.0,3.0,12.0,1.0,0.0,10.0,-0.0,0.0,0.0,0.0,0.0,0.0
1909.47807513698,1.0,1.0,-0.0,1.0,3.0,-0.0,2.0,-0.0,6.0,1.0,10.0,0.0,1.0,3.0,13.0,2.0,-0.0,10.0,-0.0,-0.0,-0.0,4.0,0.0,0.0
1876.263547786073,0.0,0.0,-0.0,0.0,3.0,0.0,0.0,-0.0,14.0,0.0,5.0,0.0,0.0,3.0,12.0,0.0,0.0,10.0,0.0,3.0,-0.0,0.0,-0.0,0.0
