profit,cluster2_cluster4_0,cluster2_cluster4_1,cluster2_cluster4_2,cluster2_cluster7_0,cluster2_cluster7_1,cluster2_cluster7_2,cluster2_cluster12_0,cluster2_cluster12_1,cluster2_cluster12_2,cluster2_cluster15_0,cluster2_cluster15_1,cluster2_cluster15_2,cluster2_cluster37_0,cluster2_cluster37_1,cluster2_cluster37_2,cluster2_cluster38_0,cluster2_cluster38_1,cluster2_cluster38_2,cluster2_cluster44_0,cluster2_cluster44_1,cluster2_cluster44_2,cluster2_cluster49_0,cluster2_cluster49_1,cluster2_cluster49_2
2810.447574,0,0,0,0,30,49,0,24,28,0,21,0,0,0,0,0,18,53,0,8,0,0,18,0
2819.72839,0,0,0,0,30,49,0,34,28,0,0,0,0,0,0,0,18,55,0,8,0,0,18,0
2807.37863,0,13,0,0,30,49,0,24,28,0,21,0,0,0,0,0,18,53,0,8,0,0,18,0
2814.320377,0,19,0,0,30,49,0,17,24,0,21,0,0,0,0,0,18,55,0,8,0,0,18,0
2813.080387,0,0,0,0,30,57,0,38,24,0,21,0,0,0,0,0,18,53,0,11,0,0,18,0
2814.753825,0,0,0,0,30,49,0,24,24,0,21,0,0,0,0,0,18,55,0,8,0,0,18,0
2829.012017,0,0,0,0,30,49,0,17,24,0,21,0,0,0,0,0,18,55,0,8,0,0,18,0
2814.900399,0,0,0,0,30,49,0,13,24,0,21,0,0,0,0,0,18,55,0,11,0,0,18,0
2793.151179,0,0,0,0,30,49,0,17,24,0,35,0,0,0,0,0,18,55,0,8,0,0,18,0
2800.75248,0,0,0,0,44,49,0,34,28,0,21,0,0,0,0,0,18,54,0,11,0,0,18,0
2812.136946,0,0,0,0,30,49,0,17,28,0,21,0,0,0,0,0,18,54,0,8,0,0,18,0
2802.032102,0,0,0,0,30,49,0,34,24,0,21,0,0,9,0,0,33,57,0,8,0,0,18,0
2819.281523,0,0,0,0,30,49,0,24,24,0,21,0,0,0,0,0,18,55,0,11,0,0,18,0
2801.351086,0,0,0,0,30,50,0,24,28,0,2,0,0,25,0,0,18,55,0,11,0,0,18,0
