profit,avg_reward37_0,avg_reward37_1,avg_reward37_2
2810.447574,10.36001492,27.01387787,49.60775185
2819.72839,10.36001492,27.01387787,49.60775185
2807.37863,10.36001492,27.01387787,49.60775185
2814.320377,12.34952259,27.01387787,49.60775185
2813.080387,10.36001492,27.01387787,49.60775185
2814.753825,10.36001492,27.01387787,49.60775185
2829.012017,12.34952259,27.01387787,49.60775185
2814.900399,12.34952259,27.01387787,49.60775185
2793.151179,12.34952259,27.01387787,49.60775185
2800.75248,10.36001492,27.07166672,49.60775185
2812.136946,12.34952259,27.01387787,49.60775185
2802.032102,13.18191624,27.01387787,49.60775185
2819.281523,10.36001492,27.01387787,49.60775185
2801.351086,10.36001492,27.01387787,59.0581665
