profit,avg_reward38_0,avg_reward38_1,avg_reward38_2
2810.447574,14.55274534,20.82218838,46.14801407
2819.72839,11.88613987,28.70558357,46.14801407
2807.37863,11.26989889,22.07405758,46.14801407
2814.320377,11.26989889,19.12182426,46.14801407
2813.080387,11.88613987,20.82218838,46.14801407
2814.753825,11.26989889,22.71545315,46.14801407
2829.012017,11.26989889,20.82218838,46.14801407
2814.900399,11.88613987,20.82218838,41.09613228
2793.151179,11.26989889,18.88609219,46.14801407
2800.75248,11.26989889,22.07405758,46.14801407
2812.136946,11.26989889,20.82218838,46.14801407
2802.032102,11.26989889,23.3069725,46.14801407
2819.281523,11.26989889,20.82218838,46.82604218
2801.351086,14.2565093,22.71545315,46.14801407
