profit,avg_reward12_0,avg_reward12_1,avg_reward12_2
2810.447574,8.268094063,14.48117495,38.70838928
2819.72839,8.055430412,14.20121527,38.70838928
2807.37863,8.268094063,17.42841721,37.5700531
2814.320377,8.268094063,12.80224228,38.70838928
2813.080387,8.268094063,14.20121527,38.70838928
2814.753825,8.268094063,12.80224228,38.70838928
2829.012017,8.268094063,14.20121527,38.70838928
2814.900399,8.268094063,14.20121527,38.70838928
2793.151179,8.268094063,18.52136993,38.70838928
2800.75248,8.268094063,16.77460766,38.70838928
2812.136946,8.268094063,12.80224228,35.71328163
2802.032102,8.268094063,16.77460766,38.70838928
2819.281523,8.268094063,16.77460766,38.70838928
2801.351086,8.268094063,16.77460766,35.67912865
