profit,cluster1_cluster4_0,cluster1_cluster4_1,cluster1_cluster4_2,cluster1_cluster7_0,cluster1_cluster7_1,cluster1_cluster7_2,cluster1_cluster12_0,cluster1_cluster12_1,cluster1_cluster12_2,cluster1_cluster15_0,cluster1_cluster15_1,cluster1_cluster15_2,cluster1_cluster37_0,cluster1_cluster37_1,cluster1_cluster37_2,cluster1_cluster38_0,cluster1_cluster38_1,cluster1_cluster38_2,cluster1_cluster44_0,cluster1_cluster44_1,cluster1_cluster44_2,cluster1_cluster49_0,cluster1_cluster49_1,cluster1_cluster49_2
2517.896471253698,-0.0,-0.0,-0.0,-0.0,13.0,16.0,-0.0,2.0,13.0,-0.0,3.0,4.0,-0.0,3.0,0.0,-0.0,-0.0,1.0,-0.0,5.0,4.0,-0.0,0.0,1.0
2530.5885891769244,-0.0,-0.0,-0.0,-0.0,9.0,15.0,-0.0,3.0,-0.0,-0.0,-0.0,1.0,-0.0,4.0,0.0,-0.0,-0.0,7.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0
2492.2737260502718,-0.0,-0.0,1.0,-0.0,10.0,16.0,-0.0,3.0,13.0,-0.0,3.0,4.0,-0.0,3.0,0.0,-0.0,0.0,0.0,-0.0,5.0,-0.0,-0.0,11.0,-0.0
2516.690559489444,-0.0,0.0,0.0,-0.0,9.0,9.0,-0.0,1.0,-0.0,-0.0,3.0,3.0,-0.0,5.0,0.0,-0.0,0.0,-0.0,-0.0,13.0,4.0,-0.0,0.0,-0.0
2443.0991999602265,-0.0,-0.0,2.0,-0.0,10.0,9.0,-0.0,1.0,13.0,-0.0,2.0,1.0,-0.0,11.0,-0.0,-0.0,4.0,4.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2518.526991662106,-0.0,5.0,-0.0,-0.0,9.0,9.0,-0.0,3.0,0.0,-0.0,-0.0,1.0,-0.0,3.0,2.0,-0.0,6.0,2.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0
2484.778926888346,-0.0,-0.0,-0.0,-0.0,10.0,9.0,-0.0,1.0,13.0,-0.0,3.0,4.0,-0.0,5.0,2.0,-0.0,-0.0,1.0,-0.0,5.0,0.0,-0.0,-0.0,-0.0
2439.3651318183256,-0.0,-0.0,2.0,-0.0,9.0,3.0,-0.0,7.0,-0.0,-0.0,-0.0,1.0,-0.0,5.0,3.0,-0.0,6.0,5.0,-0.0,-0.0,4.0,-0.0,-0.0,1.0
2515.742840365699,-0.0,-0.0,-0.0,-0.0,15.0,9.0,-0.0,2.0,13.0,-0.0,3.0,1.0,-0.0,5.0,0.0,-0.0,4.0,2.0,-0.0,13.0,-0.0,-0.0,-0.0,-0.0
2444.6874447665823,-0.0,-0.0,-0.0,-0.0,10.0,9.0,-0.0,1.0,13.0,-0.0,4.0,1.0,-0.0,3.0,-0.0,-0.0,4.0,5.0,-0.0,13.0,-0.0,-0.0,-0.0,-0.0
2478.7805243788903,-0.0,-0.0,-0.0,-0.0,12.0,3.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,11.0,-0.0,-0.0,6.0,5.0,-0.0,13.0,-0.0,-0.0,-0.0,0.0
2501.365617677145,-0.0,0.0,0.0,-0.0,10.0,7.0,-0.0,-0.0,13.0,-0.0,3.0,1.0,-0.0,3.0,-0.0,-0.0,4.0,4.0,-0.0,13.0,4.0,-0.0,-0.0,1.0
2449.8093034027333,-0.0,-0.0,0.0,-0.0,10.0,6.0,-0.0,2.0,13.0,-0.0,3.0,1.0,-0.0,5.0,0.0,-0.0,0.0,4.0,-0.0,0.0,2.0,-0.0,-0.0,-0.0
2417.9583586503445,-0.0,-0.0,2.0,-0.0,10.0,8.0,-0.0,1.0,13.0,-0.0,-0.0,1.0,-0.0,5.0,-0.0,-0.0,4.0,8.0,-0.0,1.0,3.0,-0.0,2.0,-0.0
