profit,cluster2_cluster4_0,cluster2_cluster4_1,cluster2_cluster4_2,cluster2_cluster7_0,cluster2_cluster7_1,cluster2_cluster7_2,cluster2_cluster12_0,cluster2_cluster12_1,cluster2_cluster12_2,cluster2_cluster15_0,cluster2_cluster15_1,cluster2_cluster15_2,cluster2_cluster37_0,cluster2_cluster37_1,cluster2_cluster37_2,cluster2_cluster38_0,cluster2_cluster38_1,cluster2_cluster38_2,cluster2_cluster44_0,cluster2_cluster44_1,cluster2_cluster44_2,cluster2_cluster49_0,cluster2_cluster49_1,cluster2_cluster49_2
2836.7044292549563,-0.0,10.0,-0.0,-0.0,60.0,49.0,-0.0,24.0,28.0,-0.0,4.0,-0.0,-0.0,13.0,-0.0,-0.0,18.0,54.0,-0.0,11.0,-0.0,-0.0,18.0,-0.0
2879.01965202511,-0.0,10.0,-0.0,-0.0,30.0,49.0,-0.0,25.0,28.0,-0.0,4.0,-0.0,-0.0,0.0,-0.0,-0.0,18.0,53.0,-0.0,0.0,0.0,-0.0,15.0,-0.0
2864.264575344705,-0.0,20.0,0.0,-0.0,38.0,57.0,-0.0,24.0,23.0,-0.0,18.0,-0.0,-0.0,13.0,0.0,-0.0,31.0,54.0,-0.0,11.0,0.0,-0.0,18.0,0.0
2843.1102383892235,-0.0,64.0,-0.0,-0.0,30.0,49.0,-0.0,83.0,28.0,-0.0,4.0,0.0,-0.0,-0.0,0.0,-0.0,18.0,53.0,-0.0,0.0,0.0,-0.0,18.0,0.0
2860.982699301141,-0.0,10.0,-0.0,-0.0,30.0,49.0,-0.0,48.0,28.0,-0.0,11.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.0,53.0,-0.0,11.0,-0.0,-0.0,15.0,-0.0
2852.4714146365527,-0.0,10.0,-0.0,-0.0,30.0,49.0,-0.0,24.0,28.0,-0.0,4.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.0,54.0,-0.0,7.0,-0.0,-0.0,15.0,-0.0
2844.78370556493,-0.0,20.0,-0.0,-0.0,44.0,49.0,-0.0,24.0,28.0,-0.0,4.0,-0.0,-0.0,9.0,0.0,-0.0,28.0,54.0,-0.0,10.0,-0.0,-0.0,18.0,0.0
2872.0040760823995,-0.0,10.0,-0.0,-0.0,44.0,49.0,-0.0,24.0,28.0,-0.0,4.0,-0.0,-0.0,13.0,0.0,-0.0,28.0,54.0,-0.0,10.0,0.0,-0.0,15.0,0.0
2858.268244066563,-0.0,10.0,-0.0,-0.0,30.0,49.0,-0.0,24.0,23.0,-0.0,4.0,-0.0,-0.0,13.0,0.0,-0.0,18.0,54.0,-0.0,11.0,-0.0,-0.0,18.0,-0.0
2872.639599620405,-0.0,10.0,0.0,-0.0,30.0,49.0,-0.0,24.0,28.0,-0.0,4.0,-0.0,-0.0,0.0,-0.0,-0.0,19.0,54.0,-0.0,11.0,0.0,-0.0,18.0,-0.0
2860.81098848542,-0.0,10.0,-0.0,-0.0,30.0,49.0,-0.0,24.0,23.0,-0.0,4.0,-0.0,-0.0,5.0,-0.0,-0.0,18.0,54.0,-0.0,-0.0,0.0,-0.0,15.0,-0.0
2868.932374778656,-0.0,10.0,-0.0,-0.0,46.0,49.0,-0.0,24.0,28.0,-0.0,4.0,-0.0,-0.0,9.0,-0.0,-0.0,18.0,53.0,-0.0,10.0,-0.0,-0.0,18.0,0.0
2861.1675138486958,-0.0,10.0,-0.0,-0.0,30.0,49.0,-0.0,24.0,28.0,-0.0,4.0,-0.0,-0.0,9.0,0.0,-0.0,18.0,54.0,-0.0,10.0,0.0,-0.0,15.0,0.0
2865.559146702497,-0.0,10.0,-0.0,-0.0,50.0,49.0,-0.0,24.0,22.0,-0.0,4.0,-0.0,-0.0,13.0,-0.0,-0.0,18.0,58.0,-0.0,4.0,-0.0,-0.0,15.0,0.0
