profit,cluster36_cluster4_0,cluster36_cluster4_1,cluster36_cluster4_2,cluster36_cluster7_0,cluster36_cluster7_1,cluster36_cluster7_2,cluster36_cluster12_0,cluster36_cluster12_1,cluster36_cluster12_2,cluster36_cluster15_0,cluster36_cluster15_1,cluster36_cluster15_2,cluster36_cluster37_0,cluster36_cluster37_1,cluster36_cluster37_2,cluster36_cluster38_0,cluster36_cluster38_1,cluster36_cluster38_2,cluster36_cluster44_0,cluster36_cluster44_1,cluster36_cluster44_2,cluster36_cluster49_0,cluster36_cluster49_1,cluster36_cluster49_2
2802.5294305913417,-0.0,7.0,-0.0,-0.0,-0.0,9.0,-0.0,-0.0,25.0,-0.0,3.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.0,-0.0,9.0,1.0
2811.656981130608,-0.0,7.0,-0.0,-0.0,1.0,9.0,-0.0,-0.0,25.0,-0.0,3.0,0.0,-0.0,3.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,2.0,-0.0,10.0,-0.0
2804.3884137800896,-0.0,7.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,25.0,-0.0,3.0,-0.0,-0.0,0.0,-0.0,-0.0,3.0,10.0,-0.0,-0.0,4.0,-0.0,9.0,-0.0
2789.1547168955717,-0.0,7.0,-0.0,-0.0,2.0,1.0,-0.0,-0.0,25.0,-0.0,3.0,1.0,-0.0,2.0,3.0,-0.0,2.0,3.0,-0.0,2.0,2.0,-0.0,9.0,-0.0
2802.0486865628577,-0.0,7.0,-0.0,-0.0,1.0,9.0,-0.0,-0.0,25.0,-0.0,3.0,-0.0,-0.0,0.0,-0.0,-0.0,2.0,3.0,-0.0,0.0,4.0,-0.0,9.0,-0.0
2792.419329628965,-0.0,7.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,25.0,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,3.0,-0.0,-0.0,2.0,-0.0,9.0,-0.0
2799.5086956699733,-0.0,7.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,25.0,-0.0,3.0,0.0,-0.0,-0.0,-0.0,-0.0,3.0,3.0,-0.0,0.0,4.0,-0.0,9.0,1.0
2808.991135993148,-0.0,7.0,-0.0,-0.0,2.0,9.0,-0.0,3.0,25.0,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,3.0,-0.0,-0.0,2.0,-0.0,9.0,1.0
2807.0370922671727,-0.0,7.0,-0.0,-0.0,0.0,8.0,-0.0,0.0,25.0,-0.0,3.0,0.0,-0.0,3.0,1.0,-0.0,3.0,3.0,-0.0,0.0,4.0,-0.0,9.0,-0.0
2806.242169820436,-0.0,7.0,0.0,-0.0,1.0,9.0,-0.0,3.0,25.0,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3.0,-0.0,-0.0,4.0,-0.0,9.0,-0.0
2799.802271102105,-0.0,7.0,-0.0,-0.0,1.0,8.0,-0.0,0.0,25.0,-0.0,3.0,0.0,-0.0,3.0,1.0,-0.0,2.0,3.0,-0.0,0.0,4.0,-0.0,9.0,-0.0
2804.0312260506894,-0.0,7.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,25.0,-0.0,3.0,0.0,-0.0,-0.0,2.0,-0.0,3.0,3.0,-0.0,0.0,4.0,-0.0,9.0,0.0
2795.3386110656925,-0.0,7.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,25.0,-0.0,3.0,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,2.0,-0.0,9.0,-0.0
2801.9563156899785,-0.0,7.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,25.0,-0.0,3.0,0.0,-0.0,3.0,3.0,-0.0,-0.0,3.0,-0.0,-0.0,2.0,-0.0,9.0,-0.0
