profit,cluster2_cluster4_0,cluster2_cluster4_1,cluster2_cluster4_2,cluster2_cluster7_0,cluster2_cluster7_1,cluster2_cluster7_2,cluster2_cluster12_0,cluster2_cluster12_1,cluster2_cluster12_2,cluster2_cluster15_0,cluster2_cluster15_1,cluster2_cluster15_2,cluster2_cluster37_0,cluster2_cluster37_1,cluster2_cluster37_2,cluster2_cluster38_0,cluster2_cluster38_1,cluster2_cluster38_2,cluster2_cluster44_0,cluster2_cluster44_1,cluster2_cluster44_2,cluster2_cluster49_0,cluster2_cluster49_1,cluster2_cluster49_2
2398.8327987131997,0.0,5.0,10.0,0.0,37.0,4.0,0.0,49.0,27.0,0.0,19.0,-0.0,0.0,-0.0,-0.0,0.0,58.0,64.0,0.0,3.0,16.0,0.0,-0.0,0.0
2397.1410794555813,2.0,0.0,28.0,3.0,37.0,35.0,21.0,29.0,29.0,3.0,19.0,-0.0,1.0,0.0,-0.0,0.0,56.0,65.0,-0.0,3.0,16.0,-0.0,0.0,-0.0
2423.806139431765,3.0,5.0,10.0,3.0,37.0,4.0,10.0,36.0,29.0,3.0,19.0,0.0,1.0,-0.0,2.0,0.0,56.0,64.0,0.0,3.0,16.0,-0.0,-0.0,2.0
2414.5703989751078,2.0,-0.0,10.0,3.0,37.0,4.0,10.0,29.0,29.0,3.0,19.0,-0.0,1.0,-0.0,-0.0,-0.0,56.0,64.0,1.0,3.0,18.0,-0.0,13.0,-0.0
2411.639718076835,2.0,0.0,10.0,3.0,37.0,4.0,10.0,29.0,29.0,3.0,19.0,-0.0,1.0,0.0,2.0,0.0,56.0,64.0,0.0,0.0,16.0,0.0,-0.0,0.0
2413.518215597924,0.0,5.0,10.0,0.0,41.0,4.0,0.0,50.0,29.0,0.0,19.0,-0.0,0.0,-0.0,-0.0,0.0,58.0,64.0,0.0,3.0,16.0,0.0,-0.0,-0.0
2402.8464332273743,3.0,5.0,10.0,3.0,37.0,14.0,21.0,50.0,27.0,3.0,19.0,0.0,1.0,-0.0,-0.0,0.0,24.0,64.0,1.0,3.0,16.0,-0.0,-0.0,0.0
2429.879813070814,2.0,5.0,34.0,3.0,37.0,4.0,21.0,50.0,27.0,3.0,19.0,-0.0,1.0,0.0,-0.0,0.0,56.0,66.0,-0.0,3.0,18.0,2.0,0.0,0.0
2419.517461091349,0.0,0.0,10.0,0.0,37.0,4.0,0.0,35.0,29.0,0.0,19.0,5.0,0.0,-0.0,2.0,0.0,56.0,64.0,0.0,3.0,16.0,0.0,-0.0,-0.0
2397.133107668924,2.0,5.0,10.0,3.0,37.0,25.0,10.0,50.0,29.0,3.0,19.0,-0.0,1.0,0.0,0.0,0.0,58.0,64.0,-0.0,3.0,16.0,-0.0,-0.0,-0.0
2405.5126293269886,2.0,0.0,10.0,3.0,37.0,14.0,10.0,50.0,29.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,56.0,64.0,-0.0,3.0,16.0,-0.0,-0.0,-0.0
2418.86552369629,2.0,5.0,10.0,2.0,41.0,14.0,10.0,29.0,29.0,10.0,19.0,-0.0,1.0,-0.0,-0.0,0.0,68.0,64.0,0.0,3.0,23.0,-0.0,0.0,-0.0
2408.0800088932288,0.0,0.0,10.0,0.0,37.0,4.0,0.0,49.0,27.0,0.0,19.0,-0.0,0.0,-0.0,2.0,0.0,58.0,64.0,0.0,3.0,16.0,0.0,-0.0,0.0
2433.003926860737,2.0,5.0,10.0,3.0,37.0,4.0,21.0,35.0,31.0,3.0,19.0,-0.0,0.0,0.0,2.0,-0.0,28.0,64.0,-0.0,3.0,16.0,0.0,-0.0,-0.0
