profit,avg_reward37_0,avg_reward37_1,avg_reward37_2
2824.4111660155822,12.569307327270508,14.088403701782228,0.0
2800.4438906125497,12.569307327270508,14.088403701782228,0.0
2789.3176885983376,21.322901725769043,0.0,0.0
2787.6400567222213,28.60651588439941,0.0,0.0
2762.496791277355,30.511290550231934,14.088403701782228,0.0
2784.944783407537,39.19313669204712,14.088403701782228,0.0
2795.8953855398995,31.35450935363769,14.088403701782228,0.0
2752.4848226584086,31.35450935363769,14.088403701782228,34.6522274017334
2767.1986668782592,12.569307327270508,14.088403701782228,34.6522274017334
2810.7433359459706,12.569307327270508,14.088403701782228,0.0
2787.629135497209,12.569307327270508,14.088403701782228,0.0
2751.8627836559376,21.322901725769043,14.088403701782228,34.6522274017334
2779.629037850412,12.569307327270508,14.088403701782228,0.0
2756.25999153468,21.322901725769043,14.088403701782228,0.0
