profit,avg_reward7_0,avg_reward7_1,avg_reward7_2
2824.4111660155822,12.14014768600464,13.467506885528564,209.66493225097656
2800.4438906125497,10.693238258361816,15.121973991394045,209.66493225097656
2789.3176885983376,12.14014768600464,21.79733371734619,51.42411613464356
2787.6400567222213,11.138957500457764,23.619888305664062,102.84823226928712
2762.496791277355,11.138957500457764,43.59466743469238,51.42411613464356
2784.944783407537,11.138957500457764,15.121973991394045,137.23002433776855
2795.8953855398995,10.693238258361816,15.121973991394045,154.27234840393066
2752.4848226584086,10.693238258361816,21.79733371734619,55.4882698059082
2767.1986668782592,11.138957500457764,13.467506885528564,51.42411613464356
2810.7433359459706,11.138957500457764,7.93170166015625,209.66493225097656
2787.629135497209,10.693238258361816,21.79733371734619,51.42411613464356
2751.8627836559376,10.693238258361816,21.79733371734619,70.78281211853027
2779.629037850412,10.693238258361816,21.79733371734619,51.42411613464356
2756.25999153468,10.693238258361816,13.467506885528564,51.42411613464356
